case_id,config_id,seed,ap_count,ref_classes,learned_classes,n_member_total,n_member_fill,n_member_harvest,n_member_saturation,n_member_pcache,n_equiv,n_splits,n_columns_lin,n_columns_om,n_saturation_checks,n_saturation_escalations,n_classes_initial,stall_class,n_guard_firings,guard_fired_final,cex_policy,max_cex_stem,max_cex_loop,max_query_word_len,eq_certification,export_associative,fixpoint_congruent,wall_seconds,verdict,detail
2state3ap1acc_parity_04183516953102166478_c,no-sat-exact,0,3,19,16,1249,1231,18,0,0,6,7,1,8,0,0,9,permanent,4,0,minimal,1,5,7,exact,n/a,false,21.070,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state3ap1acc_parity_04421191306838898176,no-sat-exact,0,3,18,12,913,902,11,0,0,4,5,0,8,0,0,7,permanent,3,1,minimal,1,4,6,exact,n/a,false,17.512,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state3ap1acc_parity_04421191306838898176_c,no-sat-exact,0,3,18,12,913,902,11,0,0,4,5,0,8,0,0,7,permanent,3,1,minimal,1,4,6,exact,n/a,false,17.964,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state3ap1acc_parity_04430367431306194391,no-sat-exact,0,3,4,4,225,218,3,0,4,2,2,2,1,0,0,2,transient,0,0,minimal,1,1,4,exact,true,true,11.384,SOUND,
2state3ap1acc_parity_04430367431306194391_c,no-sat-exact,0,3,4,4,225,218,3,0,4,2,2,2,1,0,0,2,transient,0,0,minimal,1,1,4,exact,true,true,5.406,SOUND,
2state3ap1acc_parity_04667804427657553099,no-sat-exact,0,3,8,8,405,387,4,0,14,2,1,0,4,0,0,7,transient,1,0,minimal,0,2,4,exact,true,true,6.476,SOUND,
2state3ap1acc_parity_04667804427657553099_c,no-sat-exact,0,3,8,8,405,387,4,0,14,2,1,0,4,0,0,7,transient,1,0,minimal,0,2,4,exact,true,true,6.705,SOUND,
2state3ap1acc_parity_04841553602069811313,no-sat-exact,0,3,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,minimal,-1,-1,-1,,n/a,n/a,60.008,BUDGET,
2state3ap1acc_parity_04841553602069811313_c,no-sat-exact,0,3,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,minimal,-1,-1,-1,,n/a,n/a,60.008,BUDGET,
2state3ap1acc_parity_04956386804973198310,no-sat-exact,0,3,4,4,152,145,0,0,7,1,0,0,2,0,0,4,none,0,0,minimal,0,0,3,exact,true,true,5.676,SOUND,
2state3ap1acc_parity_04956386804973198310_c,no-sat-exact,0,3,4,4,152,145,0,0,7,1,0,0,2,0,0,4,none,0,0,minimal,0,0,3,exact,true,true,6.964,SOUND,
2state3ap1acc_parity_04990135774748346682,no-sat-exact,0,3,27,27,2535,2385,23,0,127,7,17,1,10,0,0,10,transient,5,0,minimal,1,5,7,exact,true,true,26.423,SOUND,
2state3ap1acc_parity_04990135774748346682_c,no-sat-exact,0,3,27,27,2535,2385,23,0,127,7,17,1,10,0,0,10,transient,5,0,minimal,1,5,7,exact,true,true,19.209,SOUND,
2state3ap1acc_parity_05004879090457630152,no-sat-exact,0,3,24,22,1782,1768,14,0,0,5,11,0,10,0,0,11,permanent,4,1,minimal,1,5,7,exact,n/a,false,25.040,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
1state3ap1acc_00410_c,no-sat-exact,0,3,4,4,151,145,0,0,6,1,0,0,2,0,0,4,none,0,0,minimal,0,0,3,exact,true,true,5.455,SOUND,
1state3ap1acc_00414,no-sat-exact,0,3,4,4,151,145,0,0,6,1,0,0,2,0,0,4,none,0,0,minimal,0,0,3,exact,true,true,6.240,SOUND,
2state3ap1acc_parity_05004879090457630152_c,no-sat-exact,0,3,24,22,1782,1768,14,0,0,5,11,0,10,0,0,11,permanent,4,1,minimal,1,5,7,exact,n/a,false,28.858,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state3ap1acc_parity_05090827433075437251,no-sat-exact,0,3,12,6,325,322,3,0,0,2,1,0,4,0,0,5,permanent,1,1,minimal,1,2,5,exact,n/a,false,6.151,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state3ap1acc_parity_05090827433075437251_c,no-sat-exact,0,3,12,6,325,322,3,0,0,2,1,0,4,0,0,5,permanent,1,1,minimal,1,2,5,exact,n/a,false,11.626,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state3ap1acc_parity_05167836202901859035,no-sat-exact,0,3,3,3,76,72,0,0,4,1,0,0,1,0,0,3,none,0,0,minimal,0,0,2,exact,true,true,10.955,SOUND,
2state3ap1acc_parity_05167836202901859035_c,no-sat-exact,0,3,3,3,76,72,0,0,4,1,0,0,1,0,0,3,none,0,0,minimal,0,0,2,exact,true,true,5.443,SOUND,
2state3ap1acc_parity_05233657394845251944,no-sat-exact,0,3,24,20,1871,1848,23,0,0,7,13,0,10,0,0,7,permanent,6,1,minimal,1,5,7,exact,n/a,false,23.125,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state3ap1acc_parity_05233657394845251944_c,no-sat-exact,0,3,24,20,1871,1848,23,0,0,7,13,0,10,0,0,7,permanent,6,1,minimal,1,5,7,exact,n/a,false,38.547,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state3ap1acc_parity_05265621111752452744,no-sat-exact,0,3,29,23,1557,1542,15,0,0,5,11,0,8,0,0,12,permanent,5,1,minimal,1,4,8,exact,n/a,false,35.301,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state3ap1acc_parity_05265621111752452744_c,no-sat-exact,0,3,29,23,1557,1542,15,0,0,5,11,0,8,0,0,12,permanent,5,1,minimal,1,4,8,exact,n/a,false,34.931,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state3ap1acc_parity_05367188447567325776,no-sat-exact,0,3,27,25,2110,2088,22,0,0,7,17,0,10,0,0,8,permanent,7,1,minimal,1,5,7,exact,n/a,false,39.413,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state3ap1acc_parity_05367188447567325776_c,no-sat-exact,0,3,27,25,2110,2088,22,0,0,7,17,0,10,0,0,8,permanent,7,1,minimal,1,5,7,exact,n/a,false,20.351,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state3ap1acc_parity_05430526625192841043,no-sat-exact,0,3,12,7,406,403,3,0,0,2,2,0,5,0,0,5,permanent,0,0,minimal,1,2,5,exact,n/a,false,7.226,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state3ap1acc_parity_05430526625192841043_c,no-sat-exact,0,3,12,7,406,403,3,0,0,2,2,0,5,0,0,5,permanent,0,0,minimal,1,2,5,exact,n/a,false,6.506,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state3ap1acc_parity_05555710529758587587,no-sat-exact,0,3,36,36,3633,3467,25,0,141,7,24,0,12,0,0,12,transient,6,0,minimal,1,5,10,exact,true,true,57.986,SOUND,
2state3ap1acc_parity_05555710529758587587_c,no-sat-exact,0,3,36,36,3633,3467,25,0,141,7,24,0,12,0,0,12,,6,0,minimal,1,5,10,exact,true,true,60.000,BUDGET,
2state3ap1acc_parity_05706837261896771984,no-sat-exact,0,3,51,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,minimal,-1,-1,-1,,n/a,n/a,60.106,BUDGET,
2state3ap1acc_parity_05706837261896771984_c,no-sat-exact,0,3,51,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,minimal,-1,-1,-1,,n/a,n/a,60.158,BUDGET,
2state3ap1acc_parity_05851015537376627983,no-sat-exact,0,3,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,minimal,-1,-1,-1,,n/a,n/a,60.003,BUDGET,
2state3ap1acc_parity_05851015537376627983_c,no-sat-exact,0,3,31,31,2906,2738,25,0,143,7,18,1,10,0,0,13,,6,0,minimal,1,4,8,exact,true,true,60.000,BUDGET,
2state3ap1acc_parity_05999383168032200905,no-sat-exact,0,3,24,24,2132,2008,24,0,100,7,16,0,10,0,0,8,transient,5,0,minimal,1,4,8,exact,true,true,36.725,SOUND,
1state3ap1acc_00414_c,no-sat-exact,0,3,4,4,151,145,0,0,6,1,0,0,2,0,0,4,none,0,0,minimal,0,0,3,exact,true,true,5.727,SOUND,
1state3ap1acc_00424,no-sat-exact,0,3,4,4,151,145,0,0,6,1,0,0,2,0,0,4,none,0,0,minimal,0,0,3,exact,true,true,6.248,SOUND,
2state3ap1acc_parity_05999383168032200905_c,no-sat-exact,0,3,24,24,2132,2008,24,0,100,7,16,0,10,0,0,8,transient,5,0,minimal,1,4,8,exact,true,true,25.574,SOUND,
2state3ap1acc_parity_06021908678313176077,no-sat-exact,0,3,20,19,1297,1286,11,0,0,4,13,0,8,0,0,6,permanent,3,1,minimal,1,3,9,exact,n/a,false,12.723,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state3ap1acc_parity_06021908678313176077_c,no-sat-exact,0,3,20,19,1297,1286,11,0,0,4,13,0,8,0,0,6,permanent,3,1,minimal,1,3,9,exact,n/a,false,25.617,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state3ap1acc_parity_06148714777214776275,no-sat-exact,0,3,32,24,2438,2410,28,0,0,8,12,0,12,0,0,12,permanent,8,1,minimal,1,6,8,exact,n/a,false,46.439,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state3ap1acc_parity_06148714777214776275_c,no-sat-exact,0,3,32,24,2438,2410,28,0,0,8,12,0,12,0,0,12,permanent,8,1,minimal,1,6,8,exact,n/a,false,47.228,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state3ap1acc_parity_06260326895121168035,no-sat-exact,0,3,13,10,785,774,11,0,0,4,4,0,8,0,0,6,permanent,3,1,minimal,1,3,5,exact,n/a,false,16.904,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state3ap1acc_parity_06260326895121168035_c,no-sat-exact,0,3,13,10,785,774,11,0,0,4,4,0,8,0,0,6,permanent,3,1,minimal,1,3,5,exact,n/a,false,18.897,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state3ap1acc_parity_06317510434037988792,no-sat-exact,0,3,13,13,1019,966,15,0,38,5,6,1,7,0,0,7,transient,4,0,minimal,1,3,6,exact,true,true,18.729,SOUND,
2state3ap1acc_parity_06317510434037988792_c,no-sat-exact,0,3,13,13,1019,966,15,0,38,5,6,1,7,0,0,7,transient,4,0,minimal,1,3,6,exact,true,true,8.745,SOUND,
2state3ap1acc_parity_06440634627280483704,no-sat-exact,0,3,29,24,2643,2611,32,0,0,9,16,2,11,0,0,8,permanent,8,1,minimal,1,4,10,exact,n/a,false,58.098,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state3ap1acc_parity_06440634627280483704_c,no-sat-exact,0,3,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,minimal,-1,-1,-1,,n/a,n/a,60.004,BUDGET,
2state3ap1acc_parity_07057155807515337296,no-sat-exact,0,3,22,20,1428,1415,13,0,0,4,13,1,7,0,0,7,permanent,4,1,minimal,1,4,9,exact,n/a,false,34.709,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state3ap1acc_parity_07057155807515337296_c,no-sat-exact,0,3,22,20,1428,1415,13,0,0,4,13,1,7,0,0,7,permanent,4,1,minimal,1,4,9,exact,n/a,false,43.360,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state3ap1acc_parity_07155076786339271963,no-sat-exact,0,3,8,8,441,419,8,0,14,3,3,0,4,0,0,5,transient,2,0,minimal,0,2,6,exact,true,true,6.757,SOUND,
2state3ap1acc_parity_07155076786339271963_c,no-sat-exact,0,3,8,8,441,419,8,0,14,3,3,0,4,0,0,5,transient,2,0,minimal,0,2,6,exact,true,true,13.119,SOUND,
2state3ap1acc_parity_07302677526307454320,no-sat-exact,0,3,18,18,1559,1449,17,0,93,5,8,1,9,0,0,10,transient,4,0,minimal,1,4,8,exact,true,true,49.217,SOUND,
2state3ap1acc_parity_07302677526307454320_c,no-sat-exact,0,3,18,18,1559,1449,17,0,93,5,8,1,9,0,0,10,,4,0,minimal,1,4,8,exact,true,true,60.000,BUDGET,
2state3ap1acc_parity_07467168453817179006,no-sat-exact,0,3,4,4,152,145,0,0,7,1,0,0,2,0,0,4,none,0,0,minimal,0,0,3,exact,true,true,11.069,SOUND,
2state3ap1acc_parity_07467168453817179006_c,no-sat-exact,0,3,4,4,152,145,0,0,7,1,0,0,2,0,0,4,none,0,0,minimal,0,0,3,exact,true,true,11.869,SOUND,
2state3ap1acc_parity_07587064820454455061,no-sat-exact,0,3,20,15,1309,1287,22,0,0,7,10,2,8,0,0,5,permanent,6,1,minimal,1,4,6,exact,n/a,false,23.336,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
1state3ap1acc_00424_c,no-sat-exact,0,3,4,4,151,145,0,0,6,1,0,0,2,0,0,4,none,0,0,minimal,0,0,3,exact,true,true,5.624,SOUND,
1state3ap1acc_00426,no-sat-exact,0,3,4,4,151,145,0,0,6,1,0,0,2,0,0,4,none,0,0,minimal,0,0,3,exact,true,true,6.225,SOUND,
2state3ap1acc_parity_07587064820454455061_c,no-sat-exact,0,3,20,15,1309,1287,22,0,0,7,10,2,8,0,0,5,permanent,6,1,minimal,1,4,6,exact,n/a,false,10.583,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state3ap1acc_parity_07669827159049524354,no-sat-exact,0,3,31,27,2180,2168,12,0,0,4,17,1,9,0,0,10,permanent,4,1,minimal,1,4,9,exact,n/a,false,39.225,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state3ap1acc_parity_07669827159049524354_c,no-sat-exact,0,3,31,27,2180,2168,12,0,0,4,17,1,9,0,0,10,permanent,4,1,minimal,1,4,9,exact,n/a,false,44.617,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state3ap1acc_parity_07788612718953539268,no-sat-exact,0,3,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,minimal,-1,-1,-1,,n/a,n/a,60.009,BUDGET,
2state3ap1acc_parity_07788612718953539268_c,no-sat-exact,0,3,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,minimal,-1,-1,-1,,n/a,n/a,60.010,BUDGET,
2state3ap1acc_parity_07821392321958770120,no-sat-exact,0,3,7,7,344,322,3,0,19,2,1,0,4,0,0,6,transient,0,0,minimal,1,2,4,exact,true,true,12.941,SOUND,
2state3ap1acc_parity_07821392321958770120_c,no-sat-exact,0,3,7,7,344,322,3,0,19,2,1,0,4,0,0,6,transient,0,0,minimal,1,2,4,exact,true,true,14.431,SOUND,
2state3ap1acc_parity_07982736305718213420,no-sat-exact,0,3,8,8,431,403,2,0,26,2,3,0,5,0,0,5,transient,0,0,minimal,1,1,4,exact,true,true,14.230,SOUND,
2state3ap1acc_parity_07982736305718213420_c,no-sat-exact,0,3,8,8,431,403,2,0,26,2,3,0,5,0,0,5,transient,0,0,minimal,1,1,4,exact,true,true,13.988,SOUND,
2state3ap1acc_parity_07990735170254713038,no-sat-exact,0,3,16,15,1324,1303,21,0,0,6,9,3,6,0,0,6,permanent,4,0,minimal,1,5,12,exact,n/a,false,24.096,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state3ap1acc_parity_07990735170254713038_c,no-sat-exact,0,3,16,15,1324,1303,21,0,0,6,9,3,6,0,0,6,permanent,4,0,minimal,1,5,12,exact,n/a,false,24.324,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state3ap1acc_parity_08035544545379117594,no-sat-exact,0,3,17,14,1308,1288,20,0,0,6,7,0,10,0,0,7,permanent,4,0,minimal,1,4,7,exact,n/a,false,19.805,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state3ap1acc_parity_08035544545379117594_c,no-sat-exact,0,3,17,14,1308,1288,20,0,0,6,7,0,10,0,0,7,permanent,4,0,minimal,1,4,7,exact,n/a,false,20.658,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state3ap1acc_parity_08050947010906979448,no-sat-exact,0,3,7,7,428,404,7,0,17,3,2,1,4,0,0,5,transient,1,0,minimal,1,3,4,exact,true,true,13.975,SOUND,
2state3ap1acc_parity_08050947010906979448_c,no-sat-exact,0,3,7,7,428,404,7,0,17,3,2,1,4,0,0,5,transient,1,0,minimal,1,3,4,exact,true,true,14.056,SOUND,
2state3ap1acc_parity_08103254070812434884,no-sat-exact,0,3,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,minimal,-1,-1,-1,,n/a,n/a,60.004,BUDGET,
2state3ap1acc_parity_08103254070812434884_c,no-sat-exact,0,3,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,minimal,-1,-1,-1,,n/a,n/a,60.004,BUDGET,
2state3ap1acc_parity_08649156823177511470,no-sat-exact,0,3,26,26,2631,2507,25,0,99,7,15,0,12,0,0,11,transient,6,0,minimal,0,5,7,exact,true,true,53.678,SOUND,
2state3ap1acc_parity_08649156823177511470_c,no-sat-exact,0,3,26,26,2631,2507,25,0,99,7,15,0,12,0,0,11,transient,6,0,minimal,0,5,7,exact,true,true,37.679,SOUND,
2state3ap1acc_parity_08801613791090661145,no-sat-exact,0,3,18,15,1044,1031,13,0,0,4,7,1,7,0,0,8,permanent,4,1,minimal,0,3,7,exact,n/a,false,14.356,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
1state3ap1acc_00426_c,no-sat-exact,0,3,4,4,151,145,0,0,6,1,0,0,2,0,0,4,none,0,0,minimal,0,0,3,exact,true,true,5.571,SOUND,
1state3ap1acc_00428,no-sat-exact,0,3,4,4,151,145,0,0,6,1,0,0,2,0,0,4,none,0,0,minimal,0,0,3,exact,true,true,6.308,SOUND,
2state3ap1acc_parity_08801613791090661145_c,no-sat-exact,0,3,18,15,1044,1031,13,0,0,4,7,1,7,0,0,8,permanent,4,1,minimal,0,3,7,exact,n/a,false,15.270,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state3ap1acc_parity_08818167352208798414,no-sat-exact,0,3,5,4,145,145,0,0,0,1,0,0,2,0,0,4,permanent,0,0,minimal,0,0,3,exact,n/a,false,7.282,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state3ap1acc_parity_08818167352208798414_c,no-sat-exact,0,3,5,4,145,145,0,0,0,1,0,0,2,0,0,4,permanent,0,0,minimal,0,0,3,exact,n/a,false,6.216,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state3ap1acc_parity_08880186115674091414,no-sat-exact,0,3,11,9,539,532,7,0,0,3,2,1,5,0,0,7,permanent,3,1,minimal,1,3,5,exact,n/a,false,15.621,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state3ap1acc_parity_08880186115674091414_c,no-sat-exact,0,3,11,9,539,532,7,0,0,3,2,1,5,0,0,7,permanent,3,1,minimal,1,3,5,exact,n/a,false,14.346,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state3ap1acc_parity_08940625787256813861,no-sat-exact,0,3,18,13,1111,1087,24,0,0,7,6,2,7,0,0,7,permanent,6,1,minimal,1,4,10,exact,n/a,false,20.686,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state3ap1acc_parity_08940625787256813861_c,no-sat-exact,0,3,18,13,1111,1087,24,0,0,7,6,2,7,0,0,7,permanent,6,1,minimal,1,4,10,exact,n/a,false,22.056,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state3ap1acc_parity_08945253181081601050,no-sat-exact,0,3,18,15,1558,1528,30,0,0,8,9,3,7,0,0,6,permanent,7,0,minimal,1,5,8,exact,n/a,false,26.501,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state3ap1acc_parity_08945253181081601050_c,no-sat-exact,0,3,18,15,1558,1528,30,0,0,8,9,3,7,0,0,6,permanent,7,0,minimal,1,5,8,exact,n/a,false,15.135,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state3ap1acc_parity_09160929886517859587,no-sat-exact,0,3,26,25,2231,2210,21,0,0,6,17,1,10,0,0,8,permanent,6,1,minimal,1,4,8,exact,n/a,false,16.664,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state3ap1acc_parity_09160929886517859587_c,no-sat-exact,0,3,26,25,2231,2210,21,0,0,6,17,1,10,0,0,8,permanent,6,1,minimal,1,4,8,exact,n/a,false,14.390,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state3ap1acc_parity_09266768433277719681,no-sat-exact,0,3,35,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,minimal,-1,-1,-1,,n/a,n/a,60.004,BUDGET,
2state3ap1acc_parity_09266768433277719681_c,no-sat-exact,0,3,35,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,minimal,-1,-1,-1,,n/a,n/a,60.006,BUDGET,
2state3ap1acc_parity_09386997794498186058,no-sat-exact,0,3,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,minimal,-1,-1,-1,,n/a,n/a,60.006,BUDGET,
2state3ap1acc_parity_09386997794498186058_c,no-sat-exact,0,3,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,minimal,-1,-1,-1,,n/a,n/a,60.005,BUDGET,
2state3ap1acc_parity_09411113685656101632,no-sat-exact,0,3,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,minimal,-1,-1,-1,,n/a,n/a,60.004,BUDGET,
2state3ap1acc_parity_09411113685656101632_c,no-sat-exact,0,3,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,minimal,-1,-1,-1,,n/a,n/a,60.006,BUDGET,
2state3ap1acc_parity_09607088966427923223,no-sat-exact,0,3,57,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,minimal,-1,-1,-1,,n/a,n/a,60.045,BUDGET,
2state3ap1acc_parity_09607088966427923223_c,no-sat-exact,0,3,57,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,minimal,-1,-1,-1,,n/a,n/a,60.138,BUDGET,
2state3ap1acc_parity_09661361070672199683,no-sat-exact,0,3,55,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,minimal,-1,-1,-1,,n/a,n/a,60.010,BUDGET,
1state3ap1acc_00428_c,no-sat-exact,0,3,4,4,151,145,0,0,6,1,0,0,2,0,0,4,none,0,0,minimal,0,0,3,exact,true,true,5.529,SOUND,
1state3ap1acc_00430,no-sat-exact,0,3,4,4,151,145,0,0,6,1,0,0,2,0,0,4,none,0,0,minimal,0,0,3,exact,true,true,5.662,SOUND,
1state2ap1acc_024,no-sat-exact,0,2,4,4,47,41,0,0,6,1,0,0,2,0,0,4,none,0,0,minimal,0,0,3,exact,true,true,0.116,SOUND,
1state2ap1acc_024_c,no-sat-exact,0,2,4,4,47,41,0,0,6,1,0,0,2,0,0,4,none,0,0,minimal,0,0,3,exact,true,true,0.125,SOUND,
2state3ap1acc_parity_09661361070672199683_c,no-sat-exact,0,3,55,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,minimal,-1,-1,-1,,n/a,n/a,60.005,BUDGET,
2state3ap1acc_parity_09876761221101207310,no-sat-exact,0,3,49,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,minimal,-1,-1,-1,,n/a,n/a,60.078,BUDGET,
2state3ap1acc_parity_09876761221101207310_c,no-sat-exact,0,3,49,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,minimal,-1,-1,-1,,n/a,n/a,60.069,BUDGET,
2state3ap1acc_parity_09900028233791937564,no-sat-exact,0,3,20,17,1960,1931,29,0,0,8,9,1,11,0,0,8,permanent,7,0,minimal,1,6,7,exact,n/a,false,11.240,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state3ap1acc_parity_09900028233791937564_c,no-sat-exact,0,3,20,17,1960,1931,29,0,0,8,9,1,11,0,0,8,permanent,7,0,minimal,1,6,7,exact,n/a,false,23.658,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state3ap1acc_parity_10232944731772932901,no-sat-exact,0,3,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,minimal,-1,-1,-1,,n/a,n/a,60.003,BUDGET,
2state3ap1acc_parity_10232944731772932901_c,no-sat-exact,0,3,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,minimal,-1,-1,-1,,n/a,n/a,60.003,BUDGET,
2state3ap1acc_parity_10541487760048391324,no-sat-exact,0,3,22,18,1798,1768,30,0,0,8,9,0,11,0,0,9,permanent,7,1,minimal,1,6,7,exact,n/a,false,27.725,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state3ap1acc_parity_10541487760048391324_c,no-sat-exact,0,3,22,18,1798,1768,30,0,0,8,9,0,11,0,0,9,permanent,7,1,minimal,1,6,7,exact,n/a,false,22.419,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state3ap1acc_parity_10562312272641601060,no-sat-exact,0,3,33,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,minimal,-1,-1,-1,,n/a,n/a,60.004,BUDGET,
2state3ap1acc_parity_10562312272641601060_c,no-sat-exact,0,3,33,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,minimal,-1,-1,-1,,n/a,n/a,60.018,BUDGET,
2state3ap1acc_parity_10676021237936485786,no-sat-exact,0,3,6,6,308,290,2,0,16,2,1,0,4,0,0,5,transient,0,0,minimal,1,1,3,exact,true,true,12.586,SOUND,
2state3ap1acc_parity_10676021237936485786_c,no-sat-exact,0,3,6,6,308,290,2,0,16,2,1,0,4,0,0,5,transient,0,0,minimal,1,1,3,exact,true,true,9.553,SOUND,
2state3ap1acc_parity_10819738732151771304,no-sat-exact,0,3,25,19,1622,1607,15,0,0,5,10,1,9,0,0,9,permanent,4,1,minimal,1,5,8,exact,n/a,false,31.703,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
